candidate,selection,missing_evidence_N,N,N_1d,mean_return_1d,median_return_1d,mean_MFE_1d,median_MFE_1d,mean_MAE_1d,median_MAE_1d,hit_rate_1d,N_3d,mean_return_3d,median_return_3d,mean_MFE_3d,median_MFE_3d,mean_MAE_3d,median_MAE_3d,hit_rate_3d,N_5d,mean_return_5d,median_return_5d,mean_MFE_5d,median_MFE_5d,mean_MAE_5d,median_MAE_5d,hit_rate_5d,N_10d,mean_return_10d,median_return_10d,mean_MFE_10d,median_MFE_10d,mean_MAE_10d,median_MAE_10d,hit_rate_10d,target_before_stop_rate_10d,mean_time_to_target,mean_time_to_MFE_5d,mean_time_to_MFE_10d,spearman_5d,spearman_10d
RAW_TCS,ALL,16,5848,4984,0.22385097493081108,0.09651385752231785,1.7194404187923427,1.332458114528634,-1.241134852491841,-1.0497424433345115,0.5244783306581059,4268,0.7302323370630908,0.3047972435727519,3.2357115630158693,2.205151249349735,-2.2176758271205066,-1.8782249742002155,0.5433458294283037,3954,1.2027377907430892,0.7280657510193134,4.245471456266126,3.025153363116506,-2.632854894366562,-2.2514816398851223,0.5872534142640364,2587,2.665580682798213,1.9768983147131047,6.336219745957669,4.881706097967342,-3.0906655721678598,-2.625,0.6872825666795516,0.6161825726141079,4.270428015564202,3.0758725341426403,6.073830691921144,-0.09013808904996062,-0.0246720069827583
RAW_TCS,TOP_20_PCT,16,1178,996,0.01032416833208152,-0.15508056450832525,1.483496738032108,1.1103091375110008,-1.269101330337522,-1.00189293375062,0.4608433734939759,827,0.1515726743674933,0.0621632822213058,2.508084111741829,1.7933587874580548,-2.3444808452219017,-2.0289855072463725,0.5042321644498187,746,0.47558439635528355,0.1171829225421028,3.3827500575197686,2.5117475945401813,-2.7957333847791586,-2.4506168835369935,0.5241286863270778,426,2.48252046517978,1.9339957416607545,5.755948135890136,4.626899733374357,-3.4600023261144144,-2.8930077656822983,0.6666666666666666,0.5458333333333333,4.735483870967742,2.985254691689008,6.44131455399061,-0.09013808904996062,-0.0246720069827583
CONFIDENCE_ADJUSTED_TCS,ALL,16,5848,4984,0.22385097493081108,0.09651385752231785,1.7194404187923427,1.332458114528634,-1.241134852491841,-1.0497424433345115,0.5244783306581059,4268,0.7302323370630908,0.3047972435727519,3.2357115630158693,2.205151249349735,-2.2176758271205066,-1.8782249742002155,0.5433458294283037,3954,1.2027377907430892,0.7280657510193134,4.245471456266126,3.025153363116506,-2.632854894366562,-2.2514816398851223,0.5872534142640364,2587,2.665580682798213,1.9768983147131047,6.336219745957669,4.881706097967342,-3.0906655721678598,-2.625,0.6872825666795516,0.6161825726141079,4.270428015564202,3.0758725341426403,6.073830691921144,-0.08901127488263573,-0.021100653428092492
CONFIDENCE_ADJUSTED_TCS,TOP_20_PCT,16,1178,1003,0.005317100683293097,-0.158273381294971,1.4911804659944983,1.111172997660681,-1.2476337673083404,-1.000097096805519,0.45663010967098705,836,0.09384174202022315,-0.0950703240779504,2.491580540923039,1.7356807481350156,-2.3455400993560422,-2.1164021164021163,0.4916267942583732,754,0.46133781847127264,0.11390993764216481,3.3916284444167766,2.368399157374257,-2.818179042286593,-2.528435377448069,0.5185676392572944,426,2.6007062832661236,2.052814442194961,5.828831772823806,4.520924067411469,-3.437909658872144,-2.859997689593291,0.6643192488262911,0.5495867768595041,4.69811320754717,2.953580901856764,6.52112676056338,-0.08901127488263573,-0.021100653428092492
RAW_WITH_MIN_CONFIDENCE_GATE,ALL,0,3901,3235,0.1530660653474346,0.084039045833606,1.6162455246821308,1.2745974955277184,-1.2994983633054138,-1.076453033963343,0.5202472952086553,2655,0.5864382007095318,0.2085766727849103,3.0724271057927006,2.1244148106114302,-2.29493778031651,-1.9917731110629888,0.5295668549905838,2463,1.043576687818398,0.6640248953365901,4.082466338840028,2.9255094275809634,-2.6934567456777554,-2.322969618158177,0.5692245229395047,1505,2.5047652694014646,1.8802459371890512,6.256846857918787,4.828039224886216,-3.229711102247929,-2.762589928057546,0.6737541528239203,0.5882352941176471,4.298791018998273,3.0645554202192447,6.047840531561461,-0.12888133402176222,-0.039408010144992935
RAW_WITH_MIN_CONFIDENCE_GATE,TOP_20_PCT,0,789,645,0.01920750750352137,-0.2493558307705035,1.4556153443849567,1.1340586391296317,-1.2432902545022113,-1.035396099205388,0.4511627906976744,510,-0.17324489504423687,-0.3129855078700061,2.227963959725407,1.617660629288764,-2.3670190946394762,-2.2705752614251287,0.45098039215686275,463,0.10582965226036224,-0.2156205079060891,2.949464820895757,2.151554557276269,-2.792920188825482,-2.7309782608695543,0.4794816414686825,234,1.579301150226721,1.1478886907495212,4.788708461167267,4.065024706519294,-3.5937467805774235,-3.097834676782052,0.6111111111111112,0.4789915966386555,5.690140845070423,2.9092872570194386,6.641025641025641,-0.12888133402176222,-0.039408010144992935
RAW_WITH_MISSING_EVIDENCE_FLAG,ALL,16,5848,4984,0.22385097493081108,0.09651385752231785,1.7194404187923427,1.332458114528634,-1.241134852491841,-1.0497424433345115,0.5244783306581059,4268,0.7302323370630908,0.3047972435727519,3.2357115630158693,2.205151249349735,-2.2176758271205066,-1.8782249742002155,0.5433458294283037,3954,1.2027377907430892,0.7280657510193134,4.245471456266126,3.025153363116506,-2.632854894366562,-2.2514816398851223,0.5872534142640364,2587,2.665580682798213,1.9768983147131047,6.336219745957669,4.881706097967342,-3.0906655721678598,-2.625,0.6872825666795516,0.6161825726141079,4.270428015564202,3.0758725341426403,6.073830691921144,-0.09013808904996062,-0.0246720069827583
RAW_WITH_MISSING_EVIDENCE_FLAG,TOP_20_PCT,16,1178,996,0.01032416833208152,-0.15508056450832525,1.483496738032108,1.1103091375110008,-1.269101330337522,-1.00189293375062,0.4608433734939759,827,0.1515726743674933,0.0621632822213058,2.508084111741829,1.7933587874580548,-2.3444808452219017,-2.0289855072463725,0.5042321644498187,746,0.47558439635528355,0.1171829225421028,3.3827500575197686,2.5117475945401813,-2.7957333847791586,-2.4506168835369935,0.5241286863270778,426,2.48252046517978,1.9339957416607545,5.755948135890136,4.626899733374357,-3.4600023261144144,-2.8930077656822983,0.6666666666666666,0.5458333333333333,4.735483870967742,2.985254691689008,6.44131455399061,-0.09013808904996062,-0.0246720069827583
