component,component_column,analysis_kind,slice_value,N,N_1d,mean_return_1d,median_return_1d,mean_MFE_1d,median_MFE_1d,mean_MAE_1d,median_MAE_1d,hit_rate_1d,N_3d,mean_return_3d,median_return_3d,mean_MFE_3d,median_MFE_3d,mean_MAE_3d,median_MAE_3d,hit_rate_3d,N_5d,mean_return_5d,median_return_5d,mean_MFE_5d,median_MFE_5d,mean_MAE_5d,median_MAE_5d,hit_rate_5d,N_10d,mean_return_10d,median_return_10d,mean_MFE_10d,median_MFE_10d,mean_MAE_10d,median_MAE_10d,hit_rate_10d,target_before_stop_rate_10d,mean_time_to_target,mean_time_to_MFE_5d,mean_time_to_MFE_10d,spearman_5d,spearman_10d,decile_monotonicity_5d,decile_monotonicity_10d,bootstrap_clusters,bootstrap_mean_ci_low,bootstrap_mean_ci_high
HTF Trend,htf_trend,TOP_10_PCT,TOP_10_PCT,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,0.0,,
HTF Trend,htf_trend,TOP_20_PCT,TOP_20_PCT,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,0.0,,
HTF Trend,htf_trend,DECILE,1,542,456,0.1877980440484187,0.4336105825503145,1.6760227394782647,1.3935827184234695,-1.5011222408788378,-1.16884224895486,0.5657894736842105,382,1.0014669246969787,0.8975325917970345,3.5272115667568937,2.433311257263171,-2.4743369652691203,-2.0104795534798936,0.5785340314136126,359,1.8763520720235787,1.8458896758960952,4.950851444795686,3.655107778819122,-2.9133444879707846,-2.392076247430386,0.649025069637883,258,3.066404946784773,2.663306982020086,7.121347700096729,6.525544211647327,-2.9764993671959976,-2.3965301771668,0.8062015503875969,0.6842105263157895,4.238095238095238,3.2367688022284122,6.4728682170542635,,,,,7.0,0.9335710276380227,2.6304693699336883
HTF Trend,htf_trend,DECILE,2,670,573,0.6915384530863727,0.4137931034482678,2.0515203010255436,1.4942528735632177,-1.0121212587548234,-1.041430835408641,0.6230366492146597,497,1.3564966227101853,0.6401795142555455,3.988483747259806,2.693877551020396,-1.9493354719301754,-1.6838674633351425,0.6116700201207244,474,1.7930388766472694,1.1966064494344009,5.013667893338355,3.407013461858055,-2.3271530202290007,-2.001326846528084,0.6392405063291139,329,3.163588816775565,2.052814442194961,6.917074866317133,4.908048722235492,-2.6105506756318686,-2.095557418273264,0.7355623100303952,0.6423841059602649,3.7155963302752295,3.128691983122363,5.9361702127659575,,,,,7.0,1.3164015992837144,2.586719356221568
HTF Trend,htf_trend,DECILE,3,553,513,0.39127834017743396,0.2108116247553138,1.8891174722459154,1.3864459389549832,-1.2445358406807676,-1.1612372829102768,0.5477582846003899,474,1.4250235529019641,1.0433897442422513,3.8844939467268835,2.569105691056905,-1.994632599752776,-1.8622848200312905,0.620253164556962,456,1.7603357646438431,1.1309151553054009,4.85157461263308,3.4858608377009825,-2.1860575487147957,-2.145085803432145,0.618421052631579,307,3.6756462537943464,3.056843551433963,7.2686056371591565,6.188209447088977,-2.3922251635387126,-2.351113412739514,0.7947882736156352,0.726775956284153,4.506849315068493,3.1951754385964914,6.029315960912052,,,,,7.0,0.998367181770775,2.7128061805268584
HTF Trend,htf_trend,DECILE,4,497,431,0.31935232640726235,0.1540832049306439,1.8318587968511437,1.4147802929427522,-1.206048942294981,-1.132431582258575,0.5266821345707656,372,1.0002583126205213,0.300947300023946,3.4434241035206385,1.9777777777777887,-2.04445520691501,-1.8734089794840871,0.5672043010752689,341,1.3676765526024122,0.8024812918471902,4.364923779506464,2.737953006770222,-2.311596121535615,-2.0159756561430098,0.6011730205278593,214,2.546572910392783,1.28350934199839,6.456725590562419,4.670084707980382,-2.8838636798019213,-2.7104683459438728,0.6635514018691588,0.5801526717557252,3.8214285714285716,2.9765395894428153,5.4766355140186915,,,,,7.0,0.5831329508287703,2.5546356354652735
HTF Trend,htf_trend,DECILE,5,435,361,-0.2958045294914362,-0.3909394043923209,1.368372762719876,1.1073465002892302,-1.6284488895964249,-1.3701758392327013,0.4404432132963989,308,0.010916593886927993,-0.5233427479647723,2.7315445029871817,1.874267864115553,-2.6341758769799517,-2.1954664421039327,0.4383116883116883,281,0.6596788000562994,0.4153513872736436,3.731884515845776,2.6389889332722127,-3.0394038602480666,-2.3026315789473784,0.5266903914590747,142,2.5401684733800853,1.260080645161299,6.577473567201698,4.7697752259951764,-3.8397603998414622,-3.3294002975427173,0.7112676056338029,0.6379310344827587,3.302325581395349,3.2419928825622777,6.345070422535211,,,,,7.0,-0.030041063363497045,1.623005496275325
HTF Trend,htf_trend,DECILE,6,101,70,-0.20140322479495895,0.0735200296375526,1.3980984789766944,1.046677913649896,-1.353321953605538,-0.9664129871325257,0.5571428571428572,51,-0.28055339800905466,0.0580460796570703,1.834281985661458,1.790743870259992,-2.386775430013698,-1.9078134148721613,0.6274509803921569,41,0.5190082637355802,0.3507746273019529,2.6828090444758406,1.9230769230769384,-2.731158045639681,-2.508742587805979,0.6097560975609756,18,1.5518193627998842,-0.8300379781527756,4.646259587065675,3.835536806109652,-5.141142712386173,-5.656240865244088,0.4444444444444444,0.23076923076923078,9.0,2.902439024390244,7.611111111111111,,,,,2.0,0.5106259681072519,0.5210403354030537
HTF Trend,htf_trend,DECILE,7,517,406,0.7409635683471609,0.7687252532791455,1.930597949336063,1.5947006869479807,-0.9476918114763454,-0.6524891251812548,0.7068965517241379,320,1.1572910388446982,1.285288042230892,3.9095808339378406,3.076923076923088,-2.0250962189229527,-1.1478401225462342,0.6375,305,0.7887399975361894,0.3888528839922189,4.969472747664338,3.548098741662664,-2.8297464699610178,-1.6631510627940993,0.5737704918032787,279,2.9678261873962994,2.3353062274832803,6.316208800444944,4.631853427571531,-3.329224889783033,-2.0771302991634766,0.7419354838709677,0.6141304347826086,4.136,2.8721311475409834,5.691756272401434,,,,,2.0,0.7205562729159921,1.4632718446717143
HTF Trend,htf_trend,DECILE,8,2533,2174,0.05311482442095057,-0.1085776330076226,1.6079038236272434,1.219388092899687,-1.2399905427587896,-1.0124720678500287,0.46274149034038636,1864,0.35029396536731944,-0.025523045205888502,2.774791769182058,1.927844196382311,-2.2875259031744384,-1.9771342980156479,0.4924892703862661,1697,0.8932285263514276,0.4036681146066367,3.687483174994723,2.69245354569585,-2.738437178526042,-2.455853116594564,0.5604007071302298,1040,2.0902440852273902,1.187500000000008,5.659344003583671,4.334587831663406,-3.3178303688893283,-2.9127664689297337,0.6019230769230769,0.5675675675675675,4.538043478260869,3.028285209192693,6.193269230769231,,,,,7.0,0.4885898109231109,1.2391652496361376
