component,component_column,analysis_kind,slice_value,N,N_1d,mean_return_1d,median_return_1d,mean_MFE_1d,median_MFE_1d,mean_MAE_1d,median_MAE_1d,hit_rate_1d,N_3d,mean_return_3d,median_return_3d,mean_MFE_3d,median_MFE_3d,mean_MAE_3d,median_MAE_3d,hit_rate_3d,N_5d,mean_return_5d,median_return_5d,mean_MFE_5d,median_MFE_5d,mean_MAE_5d,median_MAE_5d,hit_rate_5d,N_10d,mean_return_10d,median_return_10d,mean_MFE_10d,median_MFE_10d,mean_MAE_10d,median_MAE_10d,hit_rate_10d,target_before_stop_rate_10d,mean_time_to_target,mean_time_to_MFE_5d,mean_time_to_MFE_10d,spearman_5d,spearman_10d,decile_monotonicity_5d,decile_monotonicity_10d,bootstrap_clusters,bootstrap_mean_ci_low,bootstrap_mean_ci_high
Trigger Quality,trigger_quality,DECILE,8,45,28,1.386765843685716,1.0986386434201023,2.4115469197290196,2.726805007717359,-0.28592778471083535,0.3618667332168757,0.8571428571428571,25,0.7848458043229347,1.6120734007888826,3.72426470038611,3.56714114217116,-1.5795210862731985,-1.0031048483400862,0.72,25,-1.2437679644988455,-0.5025125628140725,3.927766840194963,3.8243868976161934,-2.8072779705256004,-2.3054417788180293,0.48,19,2.695475274660683,2.5954579485899743,4.615311546209736,4.202056325435843,-3.6971665181968816,-2.3054417788180293,1.0,0.625,2.9,3.0,4.631578947368421,,,,,1.0,,
Trigger Quality,trigger_quality,DECILE,9,100,89,-0.1388027998207524,-0.1085776330076226,1.1237043465694712,1.2048192771084263,-1.3127306736300934,-1.083698409038503,0.449438202247191,48,-0.9065983546947969,-1.265846100687873,1.358900308454962,1.23913570012818,-3.002890405268699,-2.8152606842572925,0.2708333333333333,47,-1.0543444605356398,-1.34228187919464,2.3185269239233555,1.5211251852473184,-3.72404907452071,-3.478213831715038,0.2978723404255319,27,-0.06309328015875962,-0.2985884907709235,4.033335981949238,3.152554656359463,-4.775184379781352,-4.470588235294115,0.4444444444444444,0.18181818181818182,4.5,2.5319148936170213,5.814814814814815,,,,,5.0,-2.5801914888730564,-0.1879059896105087
Trigger Quality,trigger_quality,DECILE,10,859,677,0.43963832191264063,0.1958224543080922,1.9624067157312857,1.4964788732394263,-1.1736055653184139,-0.9683098591549256,0.5642540620384048,558,1.3952954340109152,0.6574523720582759,3.7832944025101907,2.2616599935072035,-2.039625660934677,-1.7212508275244454,0.6021505376344086,503,2.1437720787354184,1.2696078431372548,5.047221004013761,3.1441942088329844,-2.4120418387548144,-2.130681818181812,0.6819085487077535,333,5.063509859625387,3.2723611344185333,8.104347204843783,6.89424364123159,-2.6762701584617368,-2.3039088791095064,0.8438438438438438,0.7210526315789474,4.195121951219512,3.3101391650099403,7.069069069069069,,,,,7.0,1.7225207803959175,2.6473897112348124
Trigger State,,SLICE_TRIGGER_STATE,approaching,528,451,0.13084779330660068,0.1622740753175477,1.3982995888266856,1.222556305667433,-1.2084327967190398,-0.9307558555794126,0.5565410199556541,370,0.6260976781910599,0.8181054605294502,2.6787638245828207,2.3103712860266024,-1.9955489170210625,-1.371689845684887,0.6189189189189189,348,1.1411741169222924,1.621316237559034,3.76767333512545,3.111730924351319,-2.3270893613935453,-1.5327065242703553,0.6494252873563219,223,2.5397386969930715,1.9996537396121727,5.997352201955001,5.116580310880825,-2.9954263399885876,-2.06119847003825,0.7757847533632287,0.628099173553719,4.7176470588235295,3.3045977011494254,6.071748878923767,,,,,,,
Trigger State,,SLICE_TRIGGER_STATE,at_trigger,126,98,0.1303942089684562,-0.00955584435440855,1.3599432987857425,1.433628318584068,-1.0381947505266858,-0.8624844783364116,0.4897959183673469,73,-0.32733665640105314,-0.1074755194649945,2.168956607061519,2.038816491890061,-2.5154351590373634,-2.528752763494546,0.4246575342465753,72,-1.1201165105228639,-0.9364820846905708,2.877290783739886,2.246928028086592,-3.405725774522408,-3.111936832326989,0.3611111111111111,46,1.076315470744923,1.5252820727120753,4.2737171932742255,3.5221238938053068,-4.329916132605158,-3.8166749615094755,0.6739130434782609,0.4444444444444444,3.357142857142857,2.6944444444444446,5.326086956521739,,,,,,,
Trigger State,,SLICE_TRIGGER_STATE,beyond_trigger,1850,1608,0.26461618294680594,0.0830871491875884,1.8644081309172151,1.4104338337322164,-1.292978042635548,-1.1506148700520025,0.5155472636815921,1405,0.8283333512376786,0.2271380604384587,3.496316459502467,2.292579090308533,-2.329980658239165,-2.095557418273264,0.5245551601423487,1294,1.2884603466612603,0.4458431681090946,4.5469521698196615,3.190213480450965,-2.7521729091711964,-2.418829789912402,0.5571870170015456,815,3.1576703522179583,2.619327910958913,6.848810218593055,5.461010922021869,-3.0509788707208783,-2.769489710045137,0.698159509202454,0.6638830897703549,4.030470914127424,2.989180834621329,6.094478527607362,,,,,,,
Trigger State,,SLICE_TRIGGER_STATE,extended_beyond_trigger,866,759,0.015515984514984517,-0.1389403482771278,1.5995076961929613,1.2533333333333283,-1.5648243880132566,-1.3470908569790718,0.461133069828722,692,0.20526187401021423,0.0580460796570703,3.010705252806536,2.11014533420687,-2.671043169154425,-2.1496771344997057,0.5101156069364162,670,0.6138368500588804,0.16722244631834915,3.9123391079610204,2.8248784980205777,-3.077870573351006,-2.4820091055955285,0.5343283582089552,455,1.4274069552675908,0.9355587156649968,5.785186478487578,4.430697207824763,-3.698565365951953,-3.187819674081116,0.5956043956043956,0.5256410256410257,4.4605263157894735,2.9985074626865673,5.578021978021978,,,,,,,
Trigger State,,SLICE_TRIGGER_STATE,freshly_triggered,894,708,0.4621657961571457,0.21664114272863516,1.9570928761436592,1.5004815590234366,-1.1597480877876944,-0.9548748614411906,0.5748587570621468,558,1.3952954340109152,0.6574523720582759,3.7832944025101907,2.2616599935072035,-2.039625660934677,-1.7212508275244454,0.6021505376344086,503,2.143772078735419,1.2696078431372548,5.047221004013761,3.1441942088329844,-2.412041838754815,-2.130681818181812,0.6819085487077535,333,5.063509859625387,3.2723611344185333,8.104347204843783,6.89424364123159,-2.676270158461737,-2.3039088791095064,0.8438438438438438,0.7210526315789474,4.195121951219512,3.3101391650099403,7.069069069069069,,,,,,,
Trigger State,,SLICE_TRIGGER_STATE,invalidated,513,465,0.17774824080279433,0.0241080038573038,1.6043612574280424,1.2277624655474773,-1.0463082177620053,-0.9727626459143934,0.5032258064516129,423,0.6433977812096037,0.2342704149933094,2.9779447028475294,2.027551416375628,-1.9667319744972682,-1.6079965232507654,0.5366430260047281,383,1.362929416309062,0.8701472556894352,3.9205837950111198,2.9127829560585905,-2.402599661540018,-2.042270244597477,0.6370757180156658,304,1.9680098774366481,1.5277633520097256,5.062371340607625,3.7991251103286827,-2.8496881809142574,-2.5175360285677906,0.6743421052631579,0.5921052631578947,4.372549019607843,2.989556135770235,5.875,,,,,,,
Trigger State,,SLICE_TRIGGER_STATE,near,469,399,0.2615711351874862,0.1216545012165504,1.5785741630482228,1.3084565059365172,-0.975545746431523,-0.9347069659548346,0.5388471177944862,328,0.544989116561312,0.29147485376327387,2.7143328383380068,2.1206646328821632,-1.904676336458495,-1.8046413776831471,0.5670731707317073,308,1.0383587364066773,0.7123180945491026,3.5847789289120855,2.857688999330988,-2.2085476270974387,-1.9437390115256803,0.6006493506493507,169,1.818212170384804,1.7513134851138368,5.583116697343564,4.37547217325609,-2.7426371382906454,-2.5737448720453138,0.6153846153846154,0.5934065934065934,4.6,3.1266233766233764,6.272189349112426,,,,,,,
