component,component_column,analysis_kind,slice_value,N,N_1d,mean_return_1d,median_return_1d,mean_MFE_1d,median_MFE_1d,mean_MAE_1d,median_MAE_1d,hit_rate_1d,N_3d,mean_return_3d,median_return_3d,mean_MFE_3d,median_MFE_3d,mean_MAE_3d,median_MAE_3d,hit_rate_3d,N_5d,mean_return_5d,median_return_5d,mean_MFE_5d,median_MFE_5d,mean_MAE_5d,median_MAE_5d,hit_rate_5d,N_10d,mean_return_10d,median_return_10d,mean_MFE_10d,median_MFE_10d,mean_MAE_10d,median_MAE_10d,hit_rate_10d,target_before_stop_rate_10d,mean_time_to_target,mean_time_to_MFE_5d,mean_time_to_MFE_10d,spearman_5d,spearman_10d,decile_monotonicity_5d,decile_monotonicity_10d,bootstrap_clusters,bootstrap_mean_ci_low,bootstrap_mean_ci_high
RR Quality,rr_quality,OVERALL,ALL,5848,4984,0.22385097493081108,0.09651385752231785,1.7194404187923427,1.332458114528634,-1.241134852491841,-1.0497424433345115,0.5244783306581059,4268,0.7302323370630908,0.3047972435727519,3.2357115630158693,2.205151249349735,-2.2176758271205066,-1.8782249742002155,0.5433458294283037,3954,1.2027377907430892,0.7280657510193134,4.245471456266126,3.025153363116506,-2.632854894366562,-2.2514816398851223,0.5872534142640364,2587,2.665580682798213,1.9768983147131047,6.336219745957669,4.881706097967342,-3.0906655721678598,-2.625,0.6872825666795516,0.6161825726141079,4.270428015564202,3.0758725341426403,6.073830691921144,0.006922503375493933,-0.06951456765395418,-0.35757575757575755,-0.7696969696969697,7.0,0.907255528739612,1.5285947465902214
RR Quality,rr_quality,TOP_10_PCT,TOP_10_PCT,647,559,0.07123673055487555,0.134559700221426,1.7638871228837851,1.5037593984962294,-1.1257012651470548,-1.0062776957163844,0.5384615384615384,495,0.5377998198394204,0.2671826054910564,3.1999407298403457,2.5367785741229776,-2.2169511408197424,-1.6872427983539051,0.5353535353535354,451,0.9216237907778465,0.7534201308571742,4.0696120595744185,3.053274373552317,-2.696787946827047,-2.0355767467448938,0.5875831485587583,260,2.016846608637932,1.2458073790129198,6.040093133711734,4.8200885126034265,-3.0343399948559644,-2.519380392194892,0.6115384615384616,0.2849162011173184,4.555555555555555,2.966740576496674,5.9,,,,,6.0,0.3544725536613004,1.476651823332705
RR Quality,rr_quality,TOP_20_PCT,TOP_20_PCT,1195,1039,0.12662220759336668,0.087432699829737,1.74384318962166,1.3913586024021152,-1.0566295966478585,-0.9885736294774627,0.5264677574590952,908,0.4987148463136132,0.252232121096485,3.0248219112791825,2.2309685337365326,-2.0518677021023906,-1.6594002757057527,0.5429515418502202,830,0.9571890683954818,0.6307390567888094,3.9128646727342797,2.930076168256379,-2.5442209654541124,-2.021532470105969,0.591566265060241,472,1.8651032691727487,1.2458073790129198,5.81653156150375,4.631853427571531,-2.9914128315421626,-2.613023641642476,0.6165254237288136,0.3238095238095238,4.22289156626506,3.008433734939759,5.834745762711864,,,,,7.0,0.49552767773236045,1.3538790082114
RR Quality,rr_quality,DECILE,1,576,484,0.19157500353564666,-0.0077260678907453495,1.8416648703516831,1.4209681255139328,-1.4828294701125473,-1.1911614040117535,0.5,424,0.7328837079158673,0.11042113462343961,3.5746232476720827,2.2288219356516485,-2.508018128988277,-2.388973966309338,0.5070754716981132,400,1.2369591923070589,0.20905472314811654,4.664209781005797,2.9548865669918656,-2.7798282592350443,-2.6107025925934666,0.52,252,2.4352222876155136,1.20208616449885,6.889525348946661,4.729617992392932,-3.106707552469479,-2.9673284699127,0.7063492063492064,0.968421052631579,3.402173913043478,2.8175,5.337301587301587,,,,,7.0,0.4940937714213603,2.1047275913179555
RR Quality,rr_quality,DECILE,2,585,500,0.286826645325081,0.064819316156206,1.8784444001747933,1.4472439027913953,-1.3108733061656026,-1.1603659356921758,0.508,420,1.1488733351142948,0.3917624686425314,4.163302306250916,2.3993654570692025,-2.4256882341680814,-2.2053300721913525,0.5428571428571428,400,1.3506895909265166,0.4153513872736436,5.152365288728806,3.1953504045197256,-2.8367523178159098,-2.4022217107754376,0.5525,263,3.113594995901935,2.020104388169353,7.579857447194433,5.6397167791865765,-3.2055026719655393,-2.623550945698594,0.7072243346007605,0.9159663865546218,3.477064220183486,2.9125,5.425855513307985,,,,,7.0,1.0178947466476889,1.9024686457222117
RR Quality,rr_quality,DECILE,3,585,485,0.41539257170691796,0.2887082976903432,1.793635968880698,1.2745974955277184,-1.2601737283462053,-1.132431582258575,0.5835051546391753,405,1.1211256634038842,0.3237478575509378,3.5660752255453567,2.0258813029897293,-2.096117101015088,-1.9932372308239847,0.5456790123456791,372,1.3545955209216598,0.6882667162904421,4.435635107592054,2.6741199576975294,-2.564612139764839,-2.2443398672523207,0.5672043010752689,248,3.731429983909767,3.0259365994236287,6.915681985111201,5.371700048588246,-2.812984487006588,-2.4266874299031405,0.7379032258064516,0.85,3.954954954954955,3.096774193548387,6.403225806451613,,,,,7.0,0.8584273180302696,1.9270155482525164
RR Quality,rr_quality,DECILE,4,585,498,0.22601577403609469,0.124543250335285,1.6554026006706908,1.222556305667433,-1.3577842267664826,-1.2140997991807065,0.5261044176706827,426,0.7630015227414417,0.486428598978661,3.2486910539985256,2.201504372925822,-2.268364433564832,-1.8880591562973001,0.5422535211267606,388,1.3042201947930498,1.1799272455927712,4.3205617527762215,3.188304242578699,-2.590519284438635,-2.0685201241985975,0.6469072164948454,262,3.6439330011636866,3.2787661185400667,7.149463780697303,5.603365980970709,-3.0153230766263195,-2.1918588101337955,0.7748091603053435,0.7867647058823529,4.517543859649122,3.270618556701031,6.824427480916031,,,,,7.0,0.5793312190945188,1.8401601056539063
RR Quality,rr_quality,DECILE,5,590,493,0.25584633622235003,0.2066827419910488,1.6647672755743923,1.2693473098026375,-1.2974163373102396,-1.0796804145972838,0.5233265720081136,420,0.7164505012311434,0.23300753093110635,3.0226330707106044,2.0046444711126044,-2.242239359017799,-2.0290683466497645,0.5523809523809524,394,1.5041539152303316,1.0542961240907478,4.201304777452401,2.9647753693126,-2.6187434315232543,-2.3812004684504173,0.6116751269035533,288,2.723868984480923,2.2808717903379794,6.096379731892463,4.670064837684129,-3.186591400827286,-2.821256610836836,0.6944444444444444,0.68125,4.782608695652174,3.2563451776649748,6.711805555555555,,,,,7.0,1.0159908672742703,2.0712831418688475
RR Quality,rr_quality,DECILE,6,581,498,0.2024460479008449,-0.024595244718517102,1.5723345790613652,1.2733580383190055,-1.2666093798623845,-1.041430835408641,0.4899598393574297,422,0.4501411887331787,0.1231149761326655,2.718229987592666,2.005231037489086,-2.2597864948182464,-1.807701059338096,0.509478672985782,397,0.9627863806462655,0.5619684082624365,3.7308312208033834,2.9127829560585905,-2.694491073639594,-2.208365809301116,0.5793450881612091,269,2.5352259227674145,2.2414823670053874,5.407012150680679,4.369321218599676,-3.2819873635992947,-2.8535139712108304,0.6914498141263941,0.6025641025641025,4.726415094339623,3.0780856423173804,6.401486988847584,,,,,7.0,0.43310710979156547,1.609139819483413
RR Quality,rr_quality,DECILE,7,583,487,0.2774929482888503,0.3249046475490846,1.6522543253416622,1.3856032443393174,-1.1710908423622033,-0.9389386963896352,0.5708418891170431,416,0.47039195515183374,0.6276073289244399,2.812524779278376,2.2528525617936834,-2.179311659827545,-1.7963470063547704,0.5600961538461539,381,0.7368841751184042,0.6064016004001083,3.794549376347281,3.190213480450965,-2.6374523101266782,-2.194174757281553,0.5748031496062992,252,2.3864411042752596,1.6670567972830952,5.623918393801859,4.530070294194233,-3.1537494684217746,-2.6271090420998955,0.6507936507936508,0.5225806451612903,4.717391304347826,3.068241469816273,6.166666666666667,,,,,7.0,0.36784211207319856,1.1487857685376743
RR Quality,rr_quality,DECILE,8,568,500,0.14373293363024267,-0.0098486127525443,1.6490905843865042,1.3293517002215482,-1.1735441368230217,-0.9515717926932954,0.492,427,0.9482029352602054,0.647152528872974,3.2422466554573277,2.2969477496119994,-2.113679285482354,-1.7889172094779693,0.5878220140515222,392,1.6850410937155709,1.48267904847883,4.346109240683793,3.313600300610131,-2.5164495495153996,-2.033285363170234,0.6377551020408163,281,2.2599242049868553,1.3513513513513598,6.053434091848952,4.9324191968658,-3.112793180137444,-2.314081024535586,0.6654804270462633,0.5,4.536585365853658,3.260204081632653,5.701067615658363,,,,,7.0,1.2930655992426643,2.008685242128579
RR Quality,rr_quality,DECILE,9,548,480,0.1911232110611095,0.0582920431360989,1.7205003590101433,1.2800917080626473,-0.9761898827081696,-0.9527483149264326,0.5125,413,0.45186966012650764,0.2342704149933094,2.8149337389116855,2.1206646328821632,-1.8540074063031429,-1.6431381624623986,0.5520581113801453,379,0.9995108103626413,0.5382059800664418,3.726339418209469,2.75889644142342,-2.3626702831343396,-1.984995311034688,0.5963060686015831,212,1.6790029471871462,1.2441356175383222,5.542352274833583,4.209186385525154,-2.938766310496934,-2.6487937000158723,0.6226415094339622,0.375,3.7313432835820897,3.058047493403694,5.754716981132075,,,,,6.0,0.3503719073749949,1.5218904375889397
RR Quality,rr_quality,DECILE,10,647,559,0.07123673055487555,0.134559700221426,1.7638871228837851,1.5037593984962294,-1.1257012651470548,-1.0062776957163844,0.5384615384615384,495,0.5377998198394204,0.2671826054910564,3.1999407298403457,2.5367785741229776,-2.2169511408197424,-1.6872427983539051,0.5353535353535354,451,0.9216237907778465,0.7534201308571742,4.0696120595744185,3.053274373552317,-2.696787946827047,-2.0355767467448938,0.5875831485587583,260,2.016846608637932,1.2458073790129198,6.040093133711734,4.8200885126034265,-3.0343399948559644,-2.519380392194892,0.6115384615384616,0.2849162011173184,4.555555555555555,2.966740576496674,5.9,,,,,6.0,0.3544725536613004,1.476651823332705
Stop Geometry,stop_geometry_quality,OVERALL,ALL,5848,4984,0.22385097493081108,0.09651385752231785,1.7194404187923427,1.332458114528634,-1.241134852491841,-1.0497424433345115,0.5244783306581059,4268,0.7302323370630908,0.3047972435727519,3.2357115630158693,2.205151249349735,-2.2176758271205066,-1.8782249742002155,0.5433458294283037,3954,1.2027377907430892,0.7280657510193134,4.245471456266126,3.025153363116506,-2.632854894366562,-2.2514816398851223,0.5872534142640364,2587,2.665580682798213,1.9768983147131047,6.336219745957669,4.881706097967342,-3.0906655721678598,-2.625,0.6872825666795516,0.6161825726141079,4.270428015564202,3.0758725341426403,6.073830691921144,0.014285832877123998,0.10258435440671693,0.21428571428571433,0.7500000000000002,7.0,0.907255528739612,1.5285947465902214
Stop Geometry,stop_geometry_quality,TOP_10_PCT,TOP_10_PCT,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,0.0,,
Stop Geometry,stop_geometry_quality,TOP_20_PCT,TOP_20_PCT,150,127,0.8498948231896964,0.9028987802946364,1.7792135393647937,1.604179282173401,-0.8095814628272996,-0.5685407454200986,0.8031496062992126,0,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,0.0,,
Stop Geometry,stop_geometry_quality,DECILE,1,701,610,0.08106787238246284,0.11273155511711816,1.7855253848471837,1.4560820807379304,-1.2411210740457743,-1.0303769441950938,0.5295081967213114,533,0.3480549989470938,0.0,3.2158599205472522,2.438494148338721,-2.3841132441652904,-1.797838768289184,0.49530956848030017,485,0.8133266933069285,0.4814636494944624,4.08313897351605,3.024798610014212,-2.817694550213079,-2.201887331998842,0.5587628865979382,267,1.8392079677553979,0.6540092032319977,6.2122860273885285,4.828039224886216,-3.2790708488538005,-2.902155887230517,0.602996254681648,0.3258426966292135,4.3076923076923075,2.843298969072165,5.730337078651686,,,,,6.0,0.05531175943452648,1.4148120971656626
Stop Geometry,stop_geometry_quality,DECILE,2,487,421,0.17450778514386744,0.0464037122969829,1.611117550563096,1.3605442176870763,-1.0990598288753595,-0.9899683210137232,0.5083135391923991,368,0.8276294430558844,0.5080491844504653,3.012079414986953,2.284988892415085,-1.9946064137061281,-1.6838674633351425,0.6032608695652174,339,1.535166965566113,0.7209002461610492,4.2521497649175535,3.0255081162188,-2.3381791294847667,-1.9360116342483136,0.6224188790560472,206,2.325205774968122,1.5920265674139955,6.2850716920786605,4.6642652939001605,-2.6207262097895954,-2.613023641642476,0.6650485436893204,0.4214876033057851,3.984848484848485,3.2949852507374633,6.116504854368932,,,,,7.0,1.005639145804824,2.069048854692281
Stop Geometry,stop_geometry_quality,DECILE,3,558,494,0.31104415587532647,0.0829931318056309,2.024778990453244,1.3660143414570558,-1.043586842292239,-0.9259016283805988,0.5303643724696356,422,0.9796796044754951,0.4012401969724521,3.64919014776403,2.2508416247004503,-2.051070701163669,-1.8270528391985952,0.5402843601895735,392,1.6008985758482546,0.7123180945491026,4.715689482684427,3.2483302975106154,-2.506409577994532,-2.1816781519147517,0.5816326530612245,248,2.5496217580171288,1.2287721473369762,6.773544429981599,5.036996259343097,-3.045430894062947,-2.477171690682922,0.6733870967741935,0.5743243243243243,3.73,2.9591836734693877,5.254032258064516,,,,,7.0,0.9809374760684487,2.302688692525238
