candidate_id,candidate_version,config_hash,git_commit,decision_date,decision_date_coverage,input_signature,danger_variant,evaluation_scope,selection,coverage,candidate_count,independent_dates,rank_correlation_5d,rank_correlation_10d,rank_correlation_vs_v4,candidate_turnover_vs_v4,N,N_1d,mean_return_1d,median_return_1d,mean_MFE_1d,median_MFE_1d,mean_MAE_1d,median_MAE_1d,hit_rate_1d,N_3d,mean_return_3d,median_return_3d,mean_MFE_3d,median_MFE_3d,mean_MAE_3d,median_MAE_3d,hit_rate_3d,N_5d,mean_return_5d,median_return_5d,mean_MFE_5d,median_MFE_5d,mean_MAE_5d,median_MAE_5d,hit_rate_5d,N_10d,mean_return_10d,median_return_10d,mean_MFE_10d,median_MFE_10d,mean_MAE_10d,median_MAE_10d,hit_rate_10d,target_before_stop_rate_10d,mean_time_to_target,mean_time_to_MFE_5d,mean_time_to_MFE_10d,bootstrap_clusters_1d,mean_return_1d_ci_low,mean_return_1d_ci_high,bootstrap_clusters_3d,mean_return_3d_ci_low,mean_return_3d_ci_high,bootstrap_clusters_5d,mean_return_5d_ci_low,mean_return_5d_ci_high,bootstrap_clusters_10d,mean_return_10d_ci_low,mean_return_10d_ci_high,paired_dates_5d,paired_mean_delta_5d,paired_delta_5d_ci_low,paired_delta_5d_ci_high,paired_dates_10d,paired_mean_delta_10d,paired_delta_10d_ci_low,paired_delta_10d_ci_high
M1C_V4_EXTENSION_SECONDARY,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,18ae1ab701ed55df1d98a37242ae8404ab6da56d9930c3422c734a7f4eec65e9,EXCLUDE_DANGER,calibration,TOP_10_PCT,0.6181972789115646,727,3,-0.1376488361185928,-0.0018093275253840133,0.9495655679823541,0.5,63,63,0.3753099733233149,0.1108186729464,1.787357083728099,1.6002032004064135,-1.3838192640511657,-1.1333333333333306,0.5396825396825397,63,1.8889281195747671,1.522536988186718,4.2478461677310095,3.199443575030436,-2.235326323178523,-2.271782795401023,0.6031746031746031,63,0.6865439877993482,0.2823631624674361,5.0770493301004525,3.616762302208332,-2.9534346277265144,-2.559688077575517,0.5714285714285714,63,3.3672343307256036,2.307884577998731,6.943031147962976,6.338788734734568,-3.3826827353465894,-3.0540012135104155,0.6825396825396826,0.65625,4.4,3.142857142857143,6.396825396825397,3,-0.5561928576723205,1.0282270071926312,3,0.7462863837892998,6.402640264026416,3,-0.25174763030048875,8.910891089108919,3,2.469226618740847,10.825082508250825,2,1.0713342132892913,0.760647666470334,1.3820207601082486,2,0.4760722663338053,-0.4953691551743913,1.4475136878420019
M1C_V4_EXTENSION_SECONDARY,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,18ae1ab701ed55df1d98a37242ae8404ab6da56d9930c3422c734a7f4eec65e9,EXCLUDE_DANGER,calibration,TOP_20_PCT,0.6181972789115646,727,3,-0.1376488361185928,-0.0018093275253840133,0.9495655679823541,0.34146341463414637,130,130,0.007291538059569164,-0.19415371284209335,1.5009788424722332,1.5797788309636518,-1.7062453822393768,-1.2253108997805406,0.47692307692307695,130,0.7187450656307244,-0.0155338845851394,3.4673125480797946,2.133604267208544,-2.832543545114767,-2.288612287109526,0.5,130,0.4284660949426573,0.0783085356303781,4.6174217776750215,3.045489123584999,-3.6674287423881715,-2.6728120676540845,0.5230769230769231,130,3.462121831801093,2.50248121366794,6.543456775033928,5.752609720507351,-4.002598568913526,-3.2408940076820714,0.7,0.5873015873015873,5.170212765957447,2.9615384615384617,6.315384615384615,3,-1.8423724063085605,0.3854524742944608,3,0.5136156062269877,1.065531525242136,3,0.0062021900572951545,2.297842773636545,3,2.182538866601524,5.28039278777587,3,0.08743292398958724,-0.7243767154052388,0.9866754873740006,3,0.08671891200822501,-0.04960856354328236,0.3345695813395986
M2_V4_TRIGGER,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,7573ed3f80b0acfffd938ba14c9e1720c0c60daa7dd983b28339c297d8c42b64,EXCLUDE_DANGER,calibration,ALL_ELIGIBLE,0.48299319727891155,568,3,-0.20190137915555267,-0.009262245176770047,0.9340196868625134,0.218707015130674,568,568,0.5542475371757121,0.4281468795648058,2.0520729655159413,1.6498137307078276,-1.203751539225455,-0.9310511117792963,0.5774647887323944,568,1.8218807245832598,1.4157014157014205,4.4786202234185,3.1865601637340424,-2.147006307343859,-1.6301626607277018,0.6373239436619719,568,2.1416673145861074,1.2963790791238328,5.7991856196259794,3.780545424403181,-2.617096795674432,-1.8916540766413417,0.6672535211267606,568,3.4688890543554285,2.523600676078053,7.242950570631922,5.923428846616896,-3.045491056348476,-2.3054417788180293,0.7306338028169014,0.6931407942238267,3.7069767441860466,3.0598591549295775,6.107394366197183,3,-0.06377707828336036,0.9851125826024815,3,1.1073399576615404,2.3445526040863673,3,0.6261247922240847,2.744721722345094,3,1.8069629427586726,4.63161136475691,3,-0.14948238868514604,-0.8067841750460222,0.39148887740711213,3,0.06719606723438336,-0.04397719225838781,0.1310639080189715
M2_V4_TRIGGER,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,7573ed3f80b0acfffd938ba14c9e1720c0c60daa7dd983b28339c297d8c42b64,EXCLUDE_DANGER,calibration,TOP_10_PCT,0.48299319727891155,568,2,-0.20190137915555267,-0.009262245176770047,0.9340196868625134,0.5697674418604651,57,57,0.0110015877260732,-0.5481642208644999,1.2386535639996872,1.2461576804851715,-1.7415553517042484,-1.261092947220921,0.38596491228070173,57,0.07774616752815075,-0.1798561151079125,2.720310952907162,1.564689397477825,-3.0184070457814745,-2.576151716035924,0.40350877192982454,57,-0.11508798016773028,0.2823631624674361,3.5396977373435026,2.3622047244094446,-3.4163725589286638,-2.785936057732652,0.5789473684210527,57,2.0801158804879645,1.560366686171255,5.145389549836245,3.364120542034632,-4.006067257729938,-3.2169117647058987,0.6140350877192983,0.37037037037037035,6.1875,2.912280701754386,6.578947368421052,2,-1.221636186932654,0.7300402896103309,2,-1.1398220202430305,0.7879942770613398,2,-1.4408685484833053,0.6582840180163552,2,0.15992962101970118,3.2002245318444515,2,0.36530215472476457,0.19289984192543197,0.5377044675240972,2,-0.8667269159196832,-0.8716705219602225,-0.8617833098791439
M2_V4_TRIGGER,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,7573ed3f80b0acfffd938ba14c9e1720c0c60daa7dd983b28339c297d8c42b64,EXCLUDE_DANGER,calibration,TOP_20_PCT,0.48299319727891155,568,2,-0.20190137915555267,-0.009262245176770047,0.9340196868625134,0.543859649122807,107,107,0.10068919360512686,-0.0581540250893186,1.398619882705415,1.4717983683257607,-1.547794227810743,-1.1333333333333306,0.48598130841121495,107,-0.14384106021455165,-0.1798561151079125,2.7321024255531,1.814903846153837,-2.967149595232066,-2.489064778171224,0.4205607476635514,107,-0.23957572640659736,0.0783085356303781,3.698343265749878,2.246928028086592,-3.6989460849987785,-2.6694848911852143,0.514018691588785,107,2.404433172361121,1.560366686171255,5.430508531137086,4.37547217325609,-4.218108143233056,-3.0540012135104155,0.6542056074766355,0.44,5.8,2.8130841121495327,6.327102803738318,2,-0.5134533737307029,0.46734147261159237,2,-1.0138975977567821,0.3755956786166306,2,-1.2317768214078602,0.3527831362807235,2,0.46477660555679734,3.562437092841314,2,-0.6126979374598274,-0.9740923508285,-0.25130352409115475,2,-1.1095685910488113,-1.383192679705128,-0.8359445023924947
M3_V4_EXTENSION_TRIGGER,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,eaea4ec9419a3a5274a1796927911f751a04902f8999522e253e88d7f33725e4,EXCLUDE_DANGER,calibration,ALL_ELIGIBLE,0.4804421768707483,565,3,-0.168799274334886,0.010018913081163575,0.9143763852070212,0.22283356258596973,565,565,0.5558194085808549,0.4281468795648058,2.050095048866456,1.6291291291291363,-1.2085035578975498,-0.9307320565598688,0.5787610619469027,565,1.8421367036033576,1.4157014157014205,4.489526628492389,3.188348750246006,-2.1331557853705774,-1.6292226513626715,0.6407079646017699,565,2.141580236485873,1.2953367875647714,5.814312627118805,3.781250000000002,-2.6057423293914015,-1.889168765743077,0.6654867256637168,565,3.493184356216875,2.6416997667234154,7.246648803343384,5.923428846616896,-3.0357702016866446,-2.3054417788180293,0.7309734513274336,0.6931407942238267,3.7069767441860466,3.049557522123894,6.106194690265487,3,-0.06797693264193205,0.9851125826024815,3,1.1470511893530182,2.3445526040863673,3,0.6261247922240847,2.7447217223450937,3,1.8449675828322682,4.63161136475691,3,-0.1526118832555051,-0.8067841750460222,0.3914888774071117,3,0.07986428059224855,-0.04397719225838781,0.1437321213768367
M3_V4_EXTENSION_TRIGGER,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,eaea4ec9419a3a5274a1796927911f751a04902f8999522e253e88d7f33725e4,EXCLUDE_DANGER,calibration,TOP_10_PCT,0.4804421768707483,565,2,-0.168799274334886,0.010018913081163575,0.9143763852070212,0.5714285714285714,54,54,0.3935466045494625,0.2731790000090717,1.744812400872259,1.5686502256835544,-1.3895317746325144,-1.0430956019948145,0.5185185185185185,54,0.7725615821926086,0.2215596860764335,3.3885576097077497,2.169787387170996,-2.3839975528611896,-2.243088158581119,0.5,54,0.15180167347600287,0.0783085356303781,4.173226318240238,2.3622047244094446,-2.898471423213913,-2.3054417788180293,0.5370370370370371,54,2.7647548431185407,1.6257759385161163,5.815437657405363,4.864519361966623,-3.4105408354385847,-2.927884573428652,0.6851851851851852,0.52,5.764705882352941,2.9074074074074074,6.148148148148148,2,-0.42668376666211644,0.8388145203500339,2,-0.3159781213633151,1.3634831355515389,2,-1.1894672288471229,0.8799190775942711,2,0.8150177955014538,3.8231835261106735,2,0.6018203443318138,0.44430116156161437,0.7593395271020131,2,-0.22770333154569594,-0.24871152769400062,-0.20669513539739126
M3_V4_EXTENSION_TRIGGER,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,eaea4ec9419a3a5274a1796927911f751a04902f8999522e253e88d7f33725e4,EXCLUDE_DANGER,calibration,TOP_20_PCT,0.4804421768707483,565,2,-0.168799274334886,0.010018913081163575,0.9143763852070212,0.5739644970414202,99,99,0.04915672929441176,0.1108186729464,1.444183455430196,1.564689397477825,-1.5503135336072698,-1.1333333333333306,0.5050505050505051,99,0.1683539100223911,-0.1579778830963607,3.027514543231136,1.9543270528532108,-2.8854317218776964,-2.489064778171224,0.43434343434343436,99,-0.6216784494246199,-0.0850701829008926,3.677766935690236,2.3622047244094446,-3.7336835859370585,-2.785936057732652,0.48484848484848486,99,2.350688069053019,1.593418037908756,5.538564331857424,5.412054120541199,-4.261229640341919,-3.264876250658244,0.6363636363636364,0.5106382978723404,5.612903225806452,2.7373737373737375,6.161616161616162,2,-0.5272195779862077,0.4399203274507639,2,-0.30998341774914673,0.4926504034268238,2,-0.8163847195374562,-0.48967419850066335,2,1.370792542513887,3.015024019249041,2,-0.8262305539153187,-1.8165496856098868,0.16408857777924923,2,-0.930267159366403,-1.3833575759847676,-0.47717674274803845
M4_TS_GATE_6.0_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,573fa38c35cb08b40c1335c135cd1b03384539e5cd53fa94c3dc624fea38c5be,EXCLUDE_DANGER,calibration,ALL_ELIGIBLE,0.4532312925170068,533,3,-0.13182525944187334,0.023489537031551863,0.9976403977335355,0.2668500687757909,533,533,0.35130262266976614,0.2356728171523769,1.901186638206471,1.6119746689694736,-1.3613283303688724,-1.0088532015647522,0.5459662288930581,533,1.191987691234945,0.7991182143841424,4.178540091032337,2.7956003666361084,-2.5235458461103923,-1.840358854614721,0.5834896810506567,533,1.2869982939151154,0.9478118417973302,5.235599578667766,3.4151467387225187,-3.0587957677405555,-2.2421016872381405,0.6191369606003753,533,2.974509287622153,2.141057934508805,6.857046572174034,5.461010922021869,-3.5455926075010185,-2.787839586028462,0.6697936210131332,0.6422413793103449,3.912280701754386,2.9681050656660415,6.050656660412758,3,-0.24925207256179144,0.8431276516220954,3,0.4954950748335947,2.3696161005683987,3,0.7256823624925097,1.770576599870509,3,1.454562242711225,4.806769370273423,3,-0.6400303816967323,-0.7457527782050514,-0.582656245067473,3,-0.06826542100323378,-0.308289356003467,0.3848685890861425
M4_TS_GATE_6.0_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,573fa38c35cb08b40c1335c135cd1b03384539e5cd53fa94c3dc624fea38c5be,EXCLUDE_DANGER,calibration,TOP_10_PCT,0.4532312925170068,533,2,-0.13182525944187334,0.023489537031551863,0.9976403977335355,0.25757575757575757,49,49,0.28263394325436786,-0.2660729800173844,1.4975889847357118,1.6002032004064135,-1.7464260048729299,-1.387195762747484,0.4489795918367347,49,0.015907079695837906,-0.6786739754633397,3.27574263556818,2.133604267208544,-3.0569668962196825,-2.489064778171224,0.3877551020408163,49,0.0831735363440446,0.0783085356303781,4.073745880807726,2.3622047244094446,-3.429589943046432,-2.785936057732652,0.5306122448979592,49,3.4038952705784307,2.50248121366794,6.076777904190825,5.461010922021869,-3.9165717909419393,-3.725769908534027,0.6938775510204082,0.3333333333333333,6.3076923076923075,2.5918367346938775,7.061224489795919,2,-0.37250657193286674,0.6630381133630849,2,-0.13754598296187115,0.10500885801321737,2,-0.6528307345627766,0.5105308549351021,2,0.8399154418139833,4.892657751796498,2,0.6854444801444024,0.3899513044428441,0.9809376558459606,2,0.3194826044534809,-0.18179748908486182,0.8207626979918237
M4_TS_GATE_6.0_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,573fa38c35cb08b40c1335c135cd1b03384539e5cd53fa94c3dc624fea38c5be,EXCLUDE_DANGER,calibration,TOP_20_PCT,0.4532312925170068,533,3,-0.13182525944187334,0.023489537031551863,0.9976403977335355,0.2887323943661972,101,101,-0.016476887287778786,-0.4000000000000003,1.566048240670525,1.6002032004064135,-1.899483505992662,-1.5827338129496438,0.43564356435643564,101,0.5456309655922759,-0.1071352046282503,3.492869424517749,2.133604267208544,-3.1574500422284264,-2.576151716035924,0.4752475247524752,101,0.5569925829304906,0.0783085356303781,4.92911169937007,3.237410071942448,-3.999000980987299,-3.0540012135104155,0.5247524752475248,101,3.9408557632617147,2.50248121366794,7.032610365933937,6.338788734734568,-4.379743471423272,-4.096368812053052,0.7128712871287128,0.52,4.942857142857143,2.900990099009901,6.732673267326732,3,-2.881395018039029,0.5126039815435296,3,-0.28904579345109993,1.503453349253092,3,-1.1391510209886435,2.844648853217935,3,2.3510782009221542,8.111714088256893,3,0.21599479429395618,-0.1586777236719381,0.5468060795813892,3,1.2332819829897292,0.4113134604387007,2.8313213004810223
M4_TS_GATE_6.5_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,fee5cf0c70e8d2f90cd06b3d5619f5a5fc3ca0d5ecb65a32ad0c744755886560,EXCLUDE_DANGER,calibration,ALL_ELIGIBLE,0.3843537414965986,452,3,-0.07045138194702222,0.05291795123461792,0.9944020186116224,0.3782668500687758,452,452,0.23541620424284684,0.11783730420273915,1.8175241201650023,1.6108163083278004,-1.4750712600486695,-1.1101290928817398,0.5176991150442478,452,0.8719703408831047,0.5028284098051561,3.9758245892423902,2.568686049076485,-2.749332484124169,-2.1682485673352403,0.5464601769911505,452,0.8960424764867433,0.8098821989528604,4.9406305146869025,3.317341446290678,-3.326294349288699,-2.4778335674045584,0.5995575221238938,452,2.82179618214652,2.0860602094240788,6.6878959287916055,5.371700048588246,-3.800368128070487,-3.0641999593357063,0.6570796460176991,0.59375,4.198529411764706,2.913716814159292,6.185840707964601,3,-0.5633050117584503,0.7446093993615017,3,0.11716496667793116,2.265674211225348,3,0.29975272280369897,1.400645250997174,3,1.2220057199605707,5.124390368563572,3,-0.9455464397634078,-1.171682417893862,-0.7123693074555529,3,-0.07173272303160827,-0.4870181589319409,0.7024895873762915
M4_TS_GATE_6.5_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,fee5cf0c70e8d2f90cd06b3d5619f5a5fc3ca0d5ecb65a32ad0c744755886560,EXCLUDE_DANGER,calibration,TOP_10_PCT,0.3843537414965986,452,2,-0.07045138194702222,0.05291795123461792,0.9944020186116224,0.3333333333333333,44,44,0.12346958050102658,-0.4000000000000003,1.408151639914729,1.2461576804851715,-1.8581374405306996,-1.5667596460796296,0.38636363636363635,44,-0.26087233243552477,-0.7526537129043609,3.059109861509937,1.891065564488725,-3.213908699544058,-2.8057682947109033,0.36363636363636365,44,-0.38592255363828437,0.0783085356303781,3.480768630025285,1.891065564488725,-3.6277707065578073,-3.0446930434481487,0.5227272727272727,44,3.0649134348130547,2.50248121366794,5.644027576841622,5.412054120541199,-4.108081899376365,-3.762096760404865,0.6590909090909091,0.30434782608695654,6.5,2.477272727272727,7.113636363636363,2,-0.46017299827194147,0.49094824120993247,2,-0.4128867152476801,-0.019437724439748626,2,-0.5540062293326878,-0.28009209116403017,2,0.7955917596907613,4.4937456006307945,2,0.3395452597098807,-0.40067164165628816,1.0797621610760495,2,0.09786468780901836,-0.22612117120808373,0.42185054682612044
M4_TS_GATE_6.5_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,fee5cf0c70e8d2f90cd06b3d5619f5a5fc3ca0d5ecb65a32ad0c744755886560,EXCLUDE_DANGER,calibration,TOP_20_PCT,0.3843537414965986,452,2,-0.07045138194702222,0.05291795123461792,0.9944020186116224,0.4154929577464789,83,83,0.18814963918542124,-0.0581540250893186,1.7094426150848918,1.624661528848148,-1.810817311575634,-1.6631510627940993,0.4939759036144578,83,0.3829513299133345,-0.1530566309534409,3.4227949195017784,2.133604267208544,-3.0306963197745054,-2.489064778171224,0.46987951807228917,83,0.042969092221240415,-0.0850701829008926,4.599358468018586,2.3622047244094446,-3.993277413380425,-2.84913591779542,0.4819277108433735,83,3.6545519369537547,2.50248121366794,6.768412912551467,5.751708428246016,-4.370156858654992,-3.798423612275703,0.7108433734939759,0.5,5.037037037037037,2.6626506024096384,6.650602409638554,2,-0.5039490117080849,0.6449347487751353,2,-0.524754697555772,0.982037308042945,2,-1.459392486445212,1.034527734141099,2,2.076058641696091,4.6963575118238134,2,-0.38563347104831547,-0.4789191891285065,-0.29234775296812443,2,0.2630326365120853,0.22808935643416572,0.2979759165900049
M4_TS_GATE_7.0_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,22d2aaf21f41b0866f6355926be9217b49607b49f59fe1cbe6208c9dd7776141,EXCLUDE_DANGER,calibration,ALL_ELIGIBLE,0.30017006802721086,353,3,-0.086539024225555,0.06245908582785594,0.9899230401513596,0.5144429160935351,353,353,0.11056058765916359,0.0963159162051585,1.661889496896673,1.6002032004064135,-1.6199988133554948,-1.1460931706330555,0.509915014164306,353,0.3944760563267974,0.1271823332177124,3.4648821944443973,2.373649819976009,-2.930482489555417,-2.271782795401023,0.5042492917847026,353,0.08254770722253976,0.4992511233150143,4.144799421000601,2.9658441716299944,-3.5038516442060588,-2.665869695158407,0.5552407932011332,353,2.204030634161148,1.5633814167136828,5.957870455734052,4.875451819888488,-4.020507978935386,-3.34029227557412,0.6175637393767706,0.4930555555555556,4.43956043956044,2.810198300283286,6.396600566572238,3,-2.5160338569875873,0.6109992536143765,3,-1.6030228441500036,0.7700769106096599,3,-1.0086813840996411,0.21869124991809646,3,1.0661270555723052,3.111235370946301,3,-2.0351577150295723,-2.441590351369748,-1.5293411986990835,3,-1.3101503952201956,-1.9138528536488877,-0.6428968233202064
M4_TS_GATE_7.0_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,22d2aaf21f41b0866f6355926be9217b49607b49f59fe1cbe6208c9dd7776141,EXCLUDE_DANGER,calibration,TOP_10_PCT,0.30017006802721086,353,2,-0.086539024225555,0.06245908582785594,0.9899230401513596,0.5151515151515151,32,32,-0.3082331648812522,-0.6301325273192271,1.0257674994011818,1.333434933536537,-2.211632632735525,-2.0474951749601344,0.375,32,-1.340001806981685,-0.7526537129043609,2.101857139380075,1.8343471374346998,-3.6900886513500035,-3.0461102554333377,0.3125,32,-0.9589979727903921,0.0783085356303781,2.2992513197876505,1.8343471374346998,-4.041283976338203,-3.1368737010933456,0.59375,32,2.7508101758655092,3.782287822878216,5.005703493170516,5.412054120541199,-4.579895207784009,-4.800000000000004,0.625,0.3333333333333333,6.5,2.5,7.8125,2,-0.5377005712330988,-0.18803595203028492,2,-1.9516219369481416,-0.1723633770457225,2,-1.1237708953149381,-0.8726883467061057,2,0.17697600776614666,4.099009025822318,2,-0.2416352010522823,-0.9932678971983637,0.5099974950937991,2,-0.40881147555752717,-0.8447369231326984,0.027113972017644095
M4_TS_GATE_7.0_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-07-31;2026-08-03;2026-08-04,22d2aaf21f41b0866f6355926be9217b49607b49f59fe1cbe6208c9dd7776141,EXCLUDE_DANGER,calibration,TOP_20_PCT,0.30017006802721086,353,2,-0.086539024225555,0.06245908582785594,0.9899230401513596,0.528169014084507,67,67,0.27270658392880676,0.1108186729464,1.5899318218615508,1.6002032004064135,-1.868496905176098,-1.7484795829713295,0.5074626865671642,67,0.5552254017356046,-0.1090878576822995,3.4968317761216903,2.133604267208544,-2.9711776358909234,-2.489064778171224,0.47761194029850745,67,-0.8082592734093635,-0.1844709039074299,4.057596874647032,2.3622047244094446,-4.030021505137525,-3.0540012135104155,0.43283582089552236,67,2.817922685326051,2.466666666666661,5.933283204469592,5.461010922021869,-4.47211073252842,-4.096368812053052,0.6716417910447762,0.41935483870967744,5.055555555555555,2.5671641791044775,6.611940298507463,2,-0.3364301661036927,0.6589884254128309,2,-0.1237874634837928,0.985818926021076,2,-1.4474376527222328,-0.4029266426255929,2,1.4263720132986255,3.700369452953199,2,-1.0983832425701718,-1.7298021297348163,-0.4669643554055274,2,-0.5598047071219546,-0.6980121422806094,-0.4215972719632999
M0_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-08-05,d7bbf5589e872aff53293ab95490518cf771454ae18e77671ef5d4a4ed32a078,NO_DANGER_EXCLUSION,validation,ALL_ELIGIBLE,1.0,540,1,-0.14200743494423795,-0.1333171770379414,1.0,0.0,540,540,0.16643416983356213,-0.29838952895693827,2.1442769926891607,1.2375276881929742,-1.4022152749216223,-1.3726542216785376,0.4185185185185185,540,1.0853692966866266,0.24387111178543197,3.7765617012273527,2.2339362641715876,-2.1194831266571907,-2.089530950099683,0.5333333333333333,540,1.8997602307089652,1.212742959230828,4.681773938618431,2.947102300239224,-2.4644150972296983,-2.378860964638385,0.674074074074074,540,2.0760853208510928,1.6276347636679511,6.18548745680029,4.5307740808509305,-3.0203203802995815,-2.8663084112034776,0.5925925925925926,0.5371428571428571,4.103448275862069,3.0481481481481483,6.007407407407407,1,,,1,,,1,,,1,,,1,0.0,,,1,0.0,,
M0_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-08-05,d7bbf5589e872aff53293ab95490518cf771454ae18e77671ef5d4a4ed32a078,NO_DANGER_EXCLUSION,validation,TOP_10_PCT,1.0,540,1,-0.14200743494423795,-0.1333171770379414,1.0,0.0,42,42,0.1380945161511666,-0.1693848908677298,2.3572271792511437,1.2549468860654,-1.1902731967677038,-0.9921724800878828,0.38095238095238093,42,-0.039810384605285014,-0.9568162574089768,3.3246706231283087,1.7547265033580617,-2.205424245559616,-2.1420518602029315,0.42857142857142855,42,0.2831462123085441,0.3570086433671404,3.3636587894859353,2.546682712838222,-2.583237527225215,-2.724676958815276,0.5238095238095238,42,1.1117874184846017,1.5629131290578524,4.811517881682424,4.149026248941579,-3.1387991263720503,-3.0063885757234177,0.6190476190476191,0.5333333333333333,4.7,1.9523809523809523,6.095238095238095,1,,,1,,,1,,,1,,,1,0.0,,,1,0.0,,
M0_V4,5.1.0-research.1,20af962b672513fa396da2a3b528968497958561156be292b66c8b949e1e100b,6b3ec7b19ecd8cc7d7a47be6d39a817fb444c9ae,MULTIPLE,2026-08-05,d7bbf5589e872aff53293ab95490518cf771454ae18e77671ef5d4a4ed32a078,NO_DANGER_EXCLUSION,validation,TOP_20_PCT,1.0,540,1,-0.14200743494423795,-0.1333171770379414,1.0,0.0,84,84,-0.010199695577237449,-0.20309766302770704,2.0289721262816243,1.1867683946488405,-1.3126460804028015,-1.293605969622097,0.40476190476190477,84,0.4838340723807531,-0.12593106338094626,3.1812043935913525,1.697670080309921,-2.069242193525146,-2.130726918930736,0.47619047619047616,84,0.9083620561185364,0.23709578295462158,3.738451986866078,2.120443364006308,-2.570528897990319,-2.4559260167783368,0.5476190476190477,84,1.5645582966360656,1.3851390275533726,5.214100642911289,4.118229711058053,-3.1288137584604514,-2.8622477867459972,0.5714285714285714,0.5517241379310345,4.368421052631579,2.738095238095238,6.4523809523809526,1,,,1,,,1,,,1,,,1,0.0,,,1,0.0,,
