interaction,v4_band_label,extension_state,independent_dates,N,N_1d,mean_return_1d,median_return_1d,mean_MFE_1d,median_MFE_1d,mean_MAE_1d,median_MAE_1d,hit_rate_1d,N_3d,mean_return_3d,median_return_3d,mean_MFE_3d,median_MFE_3d,mean_MAE_3d,median_MAE_3d,hit_rate_3d,N_5d,mean_return_5d,median_return_5d,mean_MFE_5d,median_MFE_5d,mean_MAE_5d,median_MAE_5d,hit_rate_5d,N_10d,mean_return_10d,median_return_10d,mean_MFE_10d,median_MFE_10d,mean_MAE_10d,median_MAE_10d,hit_rate_10d,target_before_stop_rate_10d,mean_time_to_target,mean_time_to_MFE_5d,mean_time_to_MFE_10d,bootstrap_clusters_1d,mean_return_1d_ci_low,mean_return_1d_ci_high,bootstrap_clusters_3d,mean_return_3d_ci_low,mean_return_3d_ci_high,bootstrap_clusters_5d,mean_return_5d_ci_low,mean_return_5d_ci_high,bootstrap_clusters_10d,mean_return_10d_ci_low,mean_return_10d_ci_high,trigger_state_canonical,ts_band_label,setup_type,market_regime
V4_BAND_X_TRIGGER,6_TO_7,,9,180,122,0.6922409783849297,0.6010947655238907,2.2343836845849943,1.764705882352935,-0.952803103250783,-0.79553775640272,0.6721311475409836,77,1.9111172491601418,0.9765624999999778,4.120348841885514,2.6386645126548203,-1.8005903607355003,-1.3156593134830308,0.5584415584415584,69,2.915580959462346,1.501624147559988,5.876454966361807,3.7939628911658696,-2.3888459241802193,-2.2352941176470686,0.6666666666666666,32,7.745033411316879,8.79926672777267,10.704318152267504,9.661635254763588,-2.133083291845566,-1.9612997030934332,1.0,0.782608695652174,4.391304347826087,3.3768115942028984,7.375,8,0.4447762610353215,0.9283266741466658,7,1.1632718071902755,3.0088073300481666,7,1.9628365812105895,4.645375931933086,6,6.160524778456252,8.987486198340179,FRESHLY_TRIGGERED,,,
V4_BAND_X_TRIGGER,6_TO_7,,8,77,65,0.6456047394338592,0.5662020905923271,1.9736535873610908,1.4147802929427522,-1.1851816031479738,-0.7952918721170654,0.6153846153846154,62,1.570200535157086,1.2993230078916729,3.6133643266351414,2.728110907469594,-1.846896871736024,-1.148787989037675,0.6774193548387096,51,2.800227424363614,2.1471371504660386,5.392853045378595,4.787567364331369,-1.7417236502632891,-1.415619532368384,0.6274509803921569,34,3.208070669720405,2.554177544556613,6.760399486834951,5.709786135583272,-1.7329197106670187,-1.4603607865923574,0.7941176470588235,0.7,4.2105263157894735,3.411764705882353,5.5,7,0.0993440634930375,1.130717059275887,6,0.5097034605178715,2.3350033965045918,5,0.8537687464423968,4.028552482764578,4,2.0967756071225896,3.560424969010783,INVALIDATED,,,
V4_BAND_X_TRIGGER,6_TO_7,,8,45,38,0.6924599496826208,0.609902641362281,1.874410263690759,1.5819750719079595,-0.925288417922211,-0.7886435331230235,0.7894736842105263,23,1.8473531657443936,1.7802332719459857,3.7300743838034474,3.347802495930541,-1.2807907375590681,-1.3271783035198936,0.6956521739130435,23,2.1104480760444555,0.7491146826477779,4.9885511323083485,3.78505171126986,-1.854880060090285,-1.4193025141930329,0.5652173913043478,8,3.4588695534361458,5.92568456807091,9.095290513499549,8.863562957173997,-2.3353573268552528,-1.1832879131964291,0.75,0.75,3.6666666666666665,2.869565217391304,5.875,7,0.46812840441425296,1.1030165395148248,6,0.5286885591646643,4.68469643365388,6,-0.0645432538901391,7.203305563294349,4,1.6835342380455058,5.5265725586371754,NEAR,,,
V4_BAND_X_TRIGGER,6_TO_7,,9,119,85,0.13540820322269717,0.1713612509371298,1.93453161357005,1.425809569840486,-1.1862690505206672,-0.6722689075630228,0.5411764705882353,71,0.7112715662979173,1.7320581369079102,3.795635051133999,2.634122764620584,-2.3487584207420076,-1.916300921060776,0.5774647887323944,66,0.1305940880826639,0.7491541807636448,4.288250295355783,3.6269833032290366,-2.762337230577765,-2.3708588475427783,0.5606060606060606,46,1.7052185487333535,1.617474251745343,6.045194116521723,4.597482025291377,-2.8886126108746075,-2.6188914835018116,0.6304347826086957,0.5862068965517241,4.318181818181818,3.0606060606060606,6.478260869565218,8,-0.303159394343948,0.7383224278091209,7,-0.33856478453991823,2.2470015372395573,7,-0.9561925452457871,1.4087170870608832,6,0.5114653445933778,3.633434700047099,NOT_APPLICABLE,,,
V4_BAND_X_TRIGGER,6_TO_7,,3,13,7,0.6215076663687099,0.5099841976727637,2.099265619326572,1.529662503035034,-0.7875010070580097,-0.7282483710233878,0.8571428571428571,4,1.6895973484768096,0.2753351081000499,3.1538299969544994,1.860501056928221,-1.9717477948694968,-1.8583245608071175,0.75,4,-0.3890833181248222,-1.641730248908213,3.3742209513431547,1.860501056928221,-2.179326993939079,-2.273482958946282,0.25,0,,,,,,,,,,3.0,,2,0.5250611577699293,0.750103011167084,1,,,1,,,0,,,TOO_FAR_BELOW,,,
V4_BAND_X_TRIGGER,7_TO_8,,8,254,213,0.14069556586090473,0.1629734134416471,1.465082483074262,1.3383254998805103,-1.220774301707864,-0.9579100145138076,0.5539906103286385,176,0.8038157874908148,1.0875216347451921,2.7808545760121763,2.4508924617020256,-1.9853745572529427,-1.371689845684887,0.6193181818181818,158,1.296569483187198,1.1650837629741062,4.0947627637716675,3.164091243561451,-2.2753716873979286,-1.3980868285504044,0.5886075949367089,103,2.2010518999612185,1.9495958155016704,6.145812354313169,4.677081348828338,-2.9127473068322303,-1.9241760335302005,0.7864077669902912,0.6101694915254238,3.65,2.981012658227848,5.368932038834951,7,-0.08474212537021175,0.5439801921501639,6,0.3220583036675795,2.0273591185130178,6,0.8390280759829241,2.28868344116527,5,1.4548389391132108,4.09565008575743,APPROACHING,,,
V4_BAND_X_TRIGGER,7_TO_8,,8,60,51,0.20046551366154972,0.5900060204696134,1.2565978870447805,1.4134187843108048,-1.1601477045380764,-0.4451188669701511,0.5882352941176471,39,-0.5038141449581508,-0.1074755194649945,2.324223011130833,2.2218240458699023,-2.5402491961114535,-2.528752763494546,0.38461538461538464,38,-2.453819670167365,-2.453692566754884,2.7510914087823313,2.2218240458699023,-3.8913366184031033,-3.478213831715038,0.21052631578947367,30,1.1834349154765407,1.5252820727120753,4.014863127989255,4.202056325435843,-5.052472308754605,-5.030541075781436,0.6666666666666666,0.5,3.25,2.6315789473684212,4.966666666666667,6,-1.1807761516765687,1.024074643240411,4,-2.1024889925638424,0.3252943596672452,4,-3.1086886965213165,-2.1520405779514706,4,-1.1297338050211114,2.8151308530084234,AT_TRIGGER,,,
V4_BAND_X_TRIGGER,7_TO_8,,9,1022,895,0.3465653334101594,0.2244983864178706,1.9027270136319299,1.429459291485391,-1.2807854300813843,-1.1504649913785747,0.5340782122905028,791,0.9885381327516075,0.497658079625296,3.5546946559171135,2.502982898051176,-2.2309682410093825,-1.9538188277086976,0.5625790139064475,729,1.390674604125783,0.526241435332353,4.658242608231778,3.312455443527851,-2.5780426794953577,-2.272306267366453,0.5733882030178327,459,3.2034577319251194,2.5447201384881657,7.027901004761091,5.552037154317091,-2.9080618915857586,-2.749867794817551,0.6993464052287581,0.6556776556776557,3.8934010152284264,3.074074074074074,5.823529411764706,8,0.015007031323441524,0.8321081629292557,7,0.4597183899926517,1.9411070848801688,7,0.8790389038449717,1.9953006587526974,6,2.3135727066674536,3.959969363818932,BEYOND_TRIGGER,,,
V4_BAND_X_TRIGGER,7_TO_8,,10,483,441,-0.01849186545555929,-0.1826817683595161,1.5106144171396014,1.1692811086517318,-1.4658056967233704,-1.3137521700370636,0.4331065759637188,419,0.022556727747022196,0.0536193029490483,2.848043345296323,2.1093635160958524,-2.5758558342981615,-2.085747392815762,0.5083532219570406,410,0.2988905825891484,0.1302648719061938,3.527671060421916,2.69245354569585,-3.039901664064114,-2.537793001944566,0.5219512195121951,274,1.3167652267086696,0.5413832433627808,5.4589463181829565,4.164171786020699,-3.6820063670525003,-3.2863597260913426,0.5766423357664233,0.5234899328859061,4.561224489795919,2.975609756097561,5.671532846715328,8,-0.49741374697453167,0.5040632754791463,7,-0.5084877512388409,0.4335862035015918,7,-0.3305876397447175,0.8594250159609234,6,0.2744036356721235,3.045205022795647,EXTENDED_BEYOND_TRIGGER,,,
V4_BAND_X_TRIGGER,7_TO_8,,9,516,429,0.591021944274061,0.231357892863504,2.0327985542680773,1.4772802215920366,-1.0649084723246416,-0.8549715009499637,0.5897435897435898,339,1.6039677234030465,0.7850088630032781,4.082538784003072,2.359739947026229,-1.9191590296896093,-1.7035601346526597,0.6489675516224189,310,2.460942928500447,1.4084507042253502,5.31085452657741,3.2878457622383617,-2.1736100812087376,-1.7830470500373563,0.7419354838709677,228,5.300739642702192,4.001151410477832,8.287018351251856,7.043558850787779,-2.3916251462058495,-2.165206508135176,0.8421052631578947,0.732824427480916,3.963963963963964,3.445161290322581,7.074561403508772,8,0.12121564036905669,0.935278623574107,7,1.0921618587880428,1.930548978696831,7,2.1851266095802253,2.762221583662756,6,4.713722941128304,5.603940750445228,FRESHLY_TRIGGERED,,,
