path,line,function,read_kind,key,authority
T13B-call-graph,0,boundary,deferred_authority,IBMI_liquidity_producer_configuration,T13C
T13B-call-graph,0,boundary,deferred_authority,consumer_readiness_policy_delivery,T13D
T13B-call-graph,0,boundary,deferred_authority,pipeline_durable_configuration_anchor,T13D
app/services/adaptive_technical_features.py,11,add_adaptive_features,resolved_mapping_read,enabled,T13B_FROZEN
app/services/adaptive_technical_features.py,15,add_adaptive_features,resolved_mapping_read,long_lookback,T13B_FROZEN
app/services/adaptive_technical_features.py,16,add_adaptive_features,resolved_mapping_read,medium_lookback,T13B_FROZEN
app/services/adaptive_technical_features.py,67,add_adaptive_features,resolved_mapping_read,atr_expansion_percentile,T13B_FROZEN
app/services/adaptive_technical_features.py,70,add_adaptive_features,resolved_mapping_read,atr_contraction_percentile,T13B_FROZEN
app/services/adaptive_technical_features.py,73,add_adaptive_features,resolved_mapping_read,volume_climax_percentile,T13B_FROZEN
app/services/adaptive_technical_features.py,76,add_adaptive_features,resolved_mapping_read,atr_contraction_percentile,T13B_FROZEN
app/services/adaptive_technical_features.py,79,add_adaptive_features,resolved_mapping_read,atr_expansion_percentile,T13B_FROZEN
app/services/adaptive_technical_features.py,82,add_adaptive_features,resolved_mapping_read,range_climax_percentile,T13B_FROZEN
app/services/box_breakout.py,10,add_box_features,resolved_mapping_read,enabled,T13B_FROZEN
app/services/box_breakout.py,14,add_box_features,resolved_mapping_read,donchian_short_len,T13B_FROZEN
app/services/box_breakout.py,15,add_box_features,resolved_mapping_read,donchian_long_len,T13B_FROZEN
app/services/box_breakout.py,16,add_box_features,resolved_mapping_read,box_lookback,T13B_FROZEN
app/services/box_breakout.py,17,add_box_features,resolved_mapping_read,max_box_width_pct,T13B_FROZEN
app/services/box_breakout.py,18,add_box_features,resolved_mapping_read,min_box_age,T13B_FROZEN
app/services/box_breakout.py,19,add_box_features,resolved_mapping_read,breakout_volume_percentile_min,T13B_FROZEN
app/services/box_breakout.py,20,add_box_features,resolved_mapping_read,breakout_close_ratio_min,T13B_FROZEN
app/services/box_breakout.py,21,add_box_features,resolved_mapping_read,box_failure_bars,T13B_FROZEN
app/services/climax_risk.py,23,add_climax_risk_features,resolved_mapping_read,enabled,T13B_FROZEN
app/services/climax_risk.py,36,add_climax_risk_features,resolved_mapping_read,vertical_move_3d_atr,T13B_FROZEN
app/services/climax_risk.py,37,add_climax_risk_features,resolved_mapping_read,vertical_move_5d_atr,T13B_FROZEN
app/services/climax_risk.py,43,add_climax_risk_features,resolved_mapping_read,upper_wick_pct,T13B_FROZEN
app/services/climax_risk.py,46,add_climax_risk_features,resolved_mapping_read,weak_close_ratio,T13B_FROZEN
app/services/climax_risk.py,62,calculate_climax_risk,resolved_mapping_read,climax_risk_threshold,T13B_FROZEN
app/services/climax_risk.py,63,calculate_climax_risk,resolved_mapping_read,rsi_warning,T13B_FROZEN
app/services/climax_risk.py,64,calculate_climax_risk,resolved_mapping_read,rsi_danger,T13B_FROZEN
app/services/combined_decision.py,269,combine_row_decision,source_resolution_boundary,_load_scoring_config,T13B_FROZEN
app/services/combined_decision.py,357,combine_row_decision,resolved_mapping_read,block_new_entries,T13B_FROZEN
app/services/combined_decision.py,357,combine_row_decision,resolved_mapping_read,earnings_risk_gate,T13B_FROZEN
app/services/combined_decision.py,692,_combined_debug_evidence,resolved_mapping_read,combined_score,T13B_FROZEN
app/services/combined_decision.py,693,_combined_debug_evidence,resolved_mapping_read,labels,T13B_FROZEN
app/services/combined_decision.py,721,_calculate_row_earnings_risk,resolved_mapping_read,earnings_risk_gate,T13B_FROZEN
app/services/combined_ranking_identity.py,444,build_ranking_result_identity,resolved_mapping_read,earnings_risk_gate,T13B_FROZEN
app/services/combined_ranking_identity.py,448,build_ranking_result_identity,resolved_profile_attribute,profile.name,DISPLAY_ONLY
app/services/core_effective_configuration.py,257,resolve_fundamental_configuration,source_resolution_boundary,load_fundamentals_v2_config,T13B_FROZEN
app/services/core_effective_configuration.py,274,resolve_combined_configuration,source_resolution_boundary,_load_scoring_config,T13B_FROZEN
app/services/core_effective_configuration.py,291,resolve_ranking_configuration,resolved_mapping_read,earnings_risk_gate,T13B_FROZEN
app/services/core_effective_configuration.py,319,resolve_technical_configuration,native_default_or_algorithm_constant,DEFAULT_TECHNICAL_SCORING_V4_CONFIG,T13B_FROZEN
app/services/core_effective_configuration.py,329,resolve_technical_configuration,settings_getattr,technical_v5_enabled,T13B_FROZEN
app/services/core_effective_configuration.py,331,resolve_technical_configuration,settings_getattr,technical_v5_shadow_compare_enabled,T13B_FROZEN
